title,originallink,link,description,pubDate
"BGF리테일, 1Q 비수기로 실적 부진-NH",http://www.edaily.co.kr/news/newspath.asp?newsid=01918806642132512,https://n.news.naver.com/mnews/article/018/0005977285?sid=101,"주영훈 연구원은 “동일점 매출은 전년 동기 대비 소폭 하락할 것”이라며 “예상보다 추웠던 봄철 <b>날씨</b>... (객단가), <b>4월</b>부터 추위가 가시며 봄철 행사들이 진행된다는 점(객수)을 고려할 때 매출 비중이 높은 2, 3분기... ","Thu, 03 Apr 2025 08:05:00 +0900"
KIA 조상우 ‘반전의 <b>4월</b>’ 예고,http://www.kwangju.co.kr/article.php?aid=1743634800782139011,http://www.kwangju.co.kr/article.php?aid=1743634800782139011,KIA 타이거즈 조상우가 반전의 <b>4월</b>을 예고했다. ‘디펜딩 챔피언’이자 올 시즌 ‘우승 후보’로 꼽히는 KIA의... “아직 <b>날씨</b>가 쌀쌀해서 100% 컨디션이 올라오는 시기는 아닌 것 같다”면서도 “던지는 느낌 자체는... ,"Thu, 03 Apr 2025 08:02:00 +0900"
갑작스런 추위에 배 언피해…애타는 ‘농심’,https://www.nongmin.com/article/20250402500695,https://n.news.naver.com/mnews/article/662/0000065266?sid=102,임호열씨(79)는 “3월28일부터 <b>날씨</b>가 급격히 추워지면서 과수원 전체적으로 언피해가 발생했다”며... 각 시·군 농업기술센터에 따르면 3월29∼<b>4월</b>1일 아침 최저기온이 영하권으로 떨어지면서 나주(1748㏊)·영암(292... ,"Thu, 03 Apr 2025 08:01:00 +0900"
"한국인 검색량 1위 스페인…호텔스컴바인, 항공권 단독 특가 내놨다",https://www.mk.co.kr/article/11281237,https://n.news.naver.com/mnews/article/009/0005469918?sid=103,"마요르카는 연중 온화한 <b>날씨</b>와 에메랄드빛 해변으로 유명한 휴양지다. 한적한 마을과 자연이 함께 있어... 구매는 <b>4월</b> 14일까지, 탑승은 10월 25일까지다. 사회관계망서비스(SNS) 이벤트도 연다. 추첨을 통해 여행 지원금... ","Thu, 03 Apr 2025 08:01:00 +0900"
"세븐일레븐, <b>4월</b> 세븐카페 할인 프로모션 진행...레귤러 단돈 900원",http://www.issuenbiz.com/news/articleView.html?idxno=58431,http://www.issuenbiz.com/news/articleView.html?idxno=58431,나들이시즌 겨냥 세븐카페 프로모션/사진=세븐일레븐  편의점 세븐일레븐이 따뜻한 봄 <b>날씨</b>와 나들이... 세븐일레븐에 따르면 지난해 <b>4월</b> 세븐카페 아이스 매출은 전월 대비 40% 신장했고 올해 3월 매출도 전월 대비(2월)... ,"Thu, 03 Apr 2025 08:00:00 +0900"
"신세계, 면세 사업 경쟁 완화 등…1Q 저점찍고 실적 개선 전망-NH",http://www.edaily.co.kr/news/newspath.asp?newsid=01895846642132512,https://n.news.naver.com/mnews/article/018/0005977279?sid=101,"NH투자증권은 3일 신세계(004170)에 대해 <b>4월</b> 명품 특화 매장과 면세점 사업 경쟁 완화 등으로 1분기 저점에서... 명품 및 가전 카테고리 매출이 양호했으나, 비우호적인 <b>날씨</b> 영향으로 고마진 카테고리에 해당하는 의류... ","Thu, 03 Apr 2025 07:59:00 +0900"
"[기상청, 전국 지역별 오늘의 <b>날씨</b> 및 주말<b>날씨</b>]내일까지 낮과 밤 큰 기...",http://www.economytalk.kr/news/articleView.html?idxno=405384,http://www.economytalk.kr/news/articleView.html?idxno=405384,"o 건조주의보 : 경상북도(영덕, 울진평지, 포항, 경주 제외), 제주도(제주도남부), 대구 +주요지역별 <b>날씨</b>전망(<b>4월</b> 3일부터 <b>4월</b> 6일까지. 기상청 예보 전문) *서울-인천-경기 ○ 오늘 아침까지 경기내륙을 중심으로 짙은... ","Thu, 03 Apr 2025 07:56:00 +0900"
"진해구, 산불예방 홍보∙순찰 강화",https://www.newsfreezone.co.kr/news/articleView.html?idxno=618369,https://www.newsfreezone.co.kr/news/articleView.html?idxno=618369,진해구는 봄철 건조한 <b>날씨</b>와 강풍으로 산불발생 시 대형 산불 확산 우려가 높은 중요한 시기임을 감안해... 한편 제63회 진해군항제는 '설레는 봄의 매력'이란 슬로건으로 오는 <b>4월</b>6일까지 9일 동안 중원로터리를 비롯한... ,"Thu, 03 Apr 2025 07:50:00 +0900"
"[기상청, 오늘의 <b>날씨</b> 및 주말<b>날씨</b>]내일까지 낮과 밤 큰 기온차, 경북권...",http://www.economytalk.kr/news/articleView.html?idxno=405382,http://www.economytalk.kr/news/articleView.html?idxno=405382,"o 건조주의보 : 경상북도(영덕, 울진평지, 포항, 경주 제외), 제주도(제주도남부), 대구 *전국 중기 <b>날씨</b> 전망(<b>4월</b> 6일부터 <b>4월</b> 12일까지)9일 중부지방과 전북 비! &lt; 중점 사항 &gt; ○ (강수) 9일(수)은 중부지방(강원영동... ","Thu, 03 Apr 2025 06:58:00 +0900"
"[<b>날씨</b>]전국 대체로 구름 많고,미세먼지 농도 '보통' …낮 최고기온 12∼...",https://www.cbci.co.kr/news/articleView.html?idxno=494200,https://www.cbci.co.kr/news/articleView.html?idxno=494200,"/ 연합뉴스  전국적으로 봄비가 예고된 가운데, 낮과 밤의 기온 차가 큰 <b>날씨</b>가 이어질 전망이다. 기상청에 따르면 <b>4월</b> 3일 목요일은 전국에 가끔 구름이 많을 것으로 보이며, 특히 강원 영서와 충청권 내륙, 전북... ","Thu, 03 Apr 2025 06:54:00 +0900"
[오늘 <b>날씨</b>] 대구·경북 오늘 낮 최고 18도... 건조주의보 속 미세먼지 ...,https://www.dkilbo.com/news/articleView.html?idxno=490246,https://www.dkilbo.com/news/articleView.html?idxno=490246,3일 대구와 경북지역은  대체로 흐리다가 가끔 구름이 많을 것으로 보이는 가운데 봄<b>날씨</b>를 보이겠다.... 창원시는 영남권 대형산불 장기화로 오는 <b>4월</b> 6일까지 열리는 제63회 진해군항제를 대폭 축소해 진행한다.... ,"Thu, 03 Apr 2025 06:28:00 +0900"
[충청브리핑] 아산시장 재선거 오세현 전 시장 당선…‘3년만에 탈환’,https://cc.newdaily.co.kr/site/data/html/2025/04/03/2025040300019.html,https://cc.newdaily.co.kr/site/data/html/2025/04/03/2025040300019.html,"다음은 2025년 <b>4월</b> 3일 자 신문의 머리기사다. [정치] – 韓대행 “헌재 결과, 냉정하게 받아들여야”... 해 [<b>날씨</b>] – 충북 3일 오전까지 비·바람…예상 강수량 5~10㎜ [중부매일] [문화·생활] – 계속되는 극장가 한파에... ","Thu, 03 Apr 2025 06:26:00 +0900"
"25기 축구선수 영철, 중심 못 잡고 휘청 돌발 상황 ‘저혈압’ (나는 솔...",https://www.newsen.com/news_view.php?uid=202504030620111710,https://m.entertain.naver.com/article/609/0000971080,"<b>4월</b> 2일 방송된 ENA, SBS Plus ‘나는 SOLO’에서는 25기가 7시간 전 여자의 선택으로 데이트를 했다. 손을 잡고... 영철이 추운 <b>날씨</b>에 선택을 기다리며 서 있다가 갑자기 중심을 잡지 못하고 휘청거리는 모습에 급히 숙소... ","Thu, 03 Apr 2025 06:23:00 +0900"
대형산불 안심하긴 일러···건조 <b>날씨</b>에 전국 각지서 소규모 산불,https://www.ekn.kr/web/view.php?key=20250402029152893,https://www.ekn.kr/web/view.php?key=20250402029152893,"이원희 기자 wonhee4544@ekn.kr <b>4월</b>들어 전국서 산불 10차례 발생, 산림당국 긴장 5일 전국에 비 예보, 건조한 <b>날씨</b> 해소하긴 역부족 산불원인 행위자 3년 이하 징역, 3000만원 이하 벌금","Thu, 03 Apr 2025 06:20:00 +0900"
"[어제 야구] 근조리본 달고, 묵념 속에 다시 시작된 야구(4/2)",http://www.thesportstimes.co.kr/news/articleView.html?idxno=362049,https://m.sports.naver.com/kbaseball/article/472/0000036027,"2025년 <b>4월</b> 2일 수요일 프로야구 선수들이 유니폼에 근조 리본을 달고, 고개 숙여 묵념했다. 관중들의... <b>날씨</b>가 쌀쌀한 가운데 관중석은 지난 주와 달리 빈자리가 많이 보였다. 2025시즌 개막 후 이날 처음으로... ","Thu, 03 Apr 2025 06:11:00 +0900"
"이효정 아내, 최민식 연인이자 한석규 동생? “첫눈에 반해 캠퍼스 커플...",https://www.newsen.com/news_view.php?uid=202504030513581710,https://m.entertain.naver.com/article/609/0000971059,<b>4월</b> 2일 방송된 TV조선 ‘퍼펙트라이프’에서는 45년 차 배우 이효정(64세) 김미란(60세) 부부가 출연했다.... 결혼 36년 차 부부는 집안에서도 따로 생활을 하다가 전화를 걸어 서로의 안부를 확인하고 “<b>날씨</b> 좋은데 좀... ,"Thu, 03 Apr 2025 05:51:00 +0900"
"165홈런 외인의 수상한 침묵→9경기 만에 터진 1호 홈런, 알고 보니 이유...",https://mydaily.co.kr/page/view/2025040222100590326,https://m.sports.naver.com/kbaseball/article/117/0003928707,"로하스는 9경기 만에 홈런포를 신고, <b>4월</b> 대반격을 예고했다. 경기 종료 후 만난 로하스는 &quot;시즌 초반부터... 로하스 가족은 오늘 경기장 방문 예정이었지만, 시차 적응과 추운 <b>날씨</b> 때문에 집에서 아빠를 응원했다.... ","Thu, 03 Apr 2025 05:28:00 +0900"
259조 가치의 숲을 더 푸르게… ‘3월 중순 식목일’ 주장도 자란다,https://www.seoul.co.kr/news/society/science-news/2025/04/03/20250403024001?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003530370?sid=105,3월 중순 서울 평균 기온 6.5도 <b>4월</b> 5일보다 나무 심기에 알맞아 산림면적 630만㏊… OECD 4위 지난달 경북... 적합한 <b>날씨</b>였기 때문이다. 국립산림과학원 연구에 따르면 평균 기온이 6.5도일 때가 나무 심기에 가장 적당한... ,"Thu, 03 Apr 2025 05:04:00 +0900"
영남산불 고온·건조·강풍 모두 역대급…<b>4월</b> 산불주의보,http://www.yonhapnewstv.co.kr/MYH20250403050124970,https://n.news.naver.com/mnews/article/422/0000727330?sid=103,"강풍도 잦아 산불 발생과 확산 가능성이 큰 시기인 만큼, 불씨 관리에 계속해서 주의가 필요합니다. 연합뉴스TV 김동혁입니다. #<b>날씨</b> #건조 #강풍 #산불 #봄비 #고온 #<b>4월</b>","Thu, 03 Apr 2025 05:02:00 +0900"
[기상속보]오늘<b>날씨</b> 큰 일교차 주의 서울 낮 16도 강원·경북 5∼10㎜ 비...,http://www.issuenbiz.com/news/articleView.html?idxno=58407,http://www.issuenbiz.com/news/articleView.html?idxno=58407,오늘<b>날씨</b> 큰 일교차 주의 서울 낮 16도 강원·경북 5∼10㎜ 비 미세먼지 '나쁨'...주말·주간 예보/사진... ◆다음은 기상청 발표 오는 <b>4월</b> 6일부터 <b>4월</b> 12일까지 주말및 주간 기상예보 내용이다. &lt; 중점 사항 &gt; ○ (강수)... ,"Thu, 03 Apr 2025 05:00:00 +0900"
[<b>날씨</b>] 큰 일교차 유의…인천 · 충남 일평균 대기질 나쁨,https://news.sbs.co.kr/news/endPage.do?news_id=N1008047431&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001245785?sid=103,"<b>4월</b>로 접어들면서 봄기운도 점점 더 짙어지고 있는데요. 다만 일교차가 큽니다. 오늘(3일)도 서울의 아침 기온이 6도, 춘천은 1도까지 떨어지겠고 낮 기온은 15도 이상 크게 올라서 큰 일교차 주의하셔야겠습니다. 오늘도... ","Thu, 03 Apr 2025 04:24:00 +0900"
"[종합] 인싸 콘솔된 스위치 2, 공개된 신작은?",https://www.thisisgame.com/webzine/news/nboard/4/?n=209249,https://m.sports.naver.com/esports/article/439/0000030539,"이번 기사에선 <b>4월</b> 2일 닌텐도 다이렉트에서 공개된 신작 라인업을 종합해 한 번에 소개한다. '마리오... 시간대와 <b>날씨</b>에 따라 환경이 변하는 것은 기본이고, 가장 핵심인 '필드 위 어디서든 달릴 수 있다'는 새로운... ","Thu, 03 Apr 2025 02:08:00 +0900"
"동두천 '차 없는 거리', 올해 <b>4월</b>부터 운영 시작",https://www.nbntv.co.kr/news/articleView.html?idxno=3036762,https://www.nbntv.co.kr/news/articleView.html?idxno=3036762,"올해 차 없는 거리는 상반기 <b>4월</b>과 5월, 하반기 9월과 10월 매주 토요일 오전 10시부터 오후 6시까지 운영된다. 지난해에는 상반기 5월과 6월에 운영됐으나, 시민들의 의견을 수렴해 한 달 앞당겨 더 쾌적한 <b>날씨</b>에 거리 문화를... ","Thu, 03 Apr 2025 02:06:00 +0900"
"닌텐도 스위치2, 그리고 꽉 찬 게임까지 '닌텐도 다이렉트'",https://www.inven.co.kr/webzine/news/?news=304553,https://m.sports.naver.com/esports/article/442/0000180997,"이번 시리즈는 전 세계 다양한 지역을 무대로, 시간대와 <b>날씨</b> 조건에 따라 분위기가 변화한다. 트랙을... 마리오 카트 월드는 닌텐도 스위치2와 함께 출시되며, <b>4월</b> 17일 진행되는 다이렉트에서 더 자세한 정보가 공개될... ","Thu, 03 Apr 2025 01:58:00 +0900"
[오늘의 <b>날씨</b>] 2025년 <b>4월</b> 3일,https://www.chosun.com/national/national_general/2025/04/03/6U2MDIRWUBH4HNFQWODH25P42U/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003897248?sid=102,대체로 맑고 일교차 커 2025년 <b>4월</b> 3일,"Thu, 03 Apr 2025 00:39:00 +0900"
"가족 입국하자 로하스 첫 홈런 나왔다! &quot;내 힘의 원천, 멋진 모습 보여...",https://www.starnewskorea.com/stview.php?no=2025040222104012110,https://m.sports.naver.com/kbaseball/article/108/0003317058,로하스는 &quot;막내가 태어난 지 얼마 되지 않아 가족들이 어제(<b>4월</b> 1일)에 입국했다. 응원에 힘을 받은 것 같다.... 로하스의 가족들은 경기장에 방문하려 했으나 시차 적응과 갑자기 추어진 <b>날씨</b> 등으로 중계로 로하스를... ,"Thu, 03 Apr 2025 00:37:00 +0900"
[오늘의 <b>날씨</b>] <b>4월</b> 3일,https://www.joongang.co.kr/article/25325718,https://n.news.naver.com/mnews/article/025/0003431538?sid=103,,"Thu, 03 Apr 2025 00:32:00 +0900"
"기상청, 전국 '꽃샘추위 15도이상 큰일교차' 토요일→'봄비'",https://www.gukjenews.com/news/articleView.html?idxno=3240431,https://www.gukjenews.com/news/articleView.html?idxno=3240431,"3일 <b>날씨</b>예보 (사진=기상청 제공) [<b>4월</b> 4일(금)] - 고기압의 영향으로 전국이 대체로 맑다가 오후부터 중부지방과 전라권은 구름많아지겠다. - 아침 기온은 1~7도, 낮 기온은 13~18도가 되겠다. [주말전망 5일(토) ~ 6일(일)... ","Thu, 03 Apr 2025 00:06:00 +0900"
[오늘의 운세] 2025년 <b>4월</b> 3일 띠별 운세,https://www.news1.kr/life-culture/fortune-wisesaying/5740799,https://n.news.naver.com/mnews/article/421/0008169728?sid=103,2025년 <b>4월</b> 3일 (음력 3월 6일) 정동근 (한국역술인협회 부회장) 쥐띠 36년 병자생 호흡기 감염 주의하세요.... 66년 병오생 <b>날씨</b>에 유의해야겠습니다. 78년 무오생 긍정의 생각이 앞날을 바꿉니다. 90년 경오생 협력을... ,"Thu, 03 Apr 2025 00:00:00 +0900"
<b>4월</b> 2일 모닝뉴스 헤드라인,https://www.radiokorea.com/news/article.php?uid=469603,https://www.radiokorea.com/news/article.php?uid=469603,"15. 한편 SD 파드레스도 ATL 브레이브스와의3연전, CLE 가디언스와의 3연전을 싹쓸이하면서, 역시 시즌 개막 6연승으로 팀 기록을 세우며, 다저스를 반 경기 차로 바짝 쫓고 있다. 16. <b>날씨</b>","Thu, 03 Apr 2025 00:00:00 +0900"
닌텐도 스위치 2의 런칭 타이틀은 '마리오 카트 월드',https://www.thisisgame.com/webzine/news/nboard/4/?n=209238,https://m.sports.naver.com/esports/article/439/0000030534,"<b>4월</b> 2일, 닌텐도 스위치 2와 관련한 타이틀을 공개하는 '닌텐도 다이렉트'에서 '마리오 카트 월드'가 발표됐다.... 강화된 기기 성능에 맞춰 시간대와 <b>날씨</b>에 따라 분위기가 변화하는 그래픽적인 발전이 돋보이기도 한다.... ","Wed, 02 Apr 2025 23:56:00 +0900"
&quot;다크호스 3-0 제압&quot; '무패행진' 이을용 경남FC 감독 &quot;<b>4월</b> 중요…이기는...,https://sports.chosun.com/football/2025-04-02/202504020100020060002139,https://m.sports.naver.com/kfootball/article/076/0004261628,<b>날씨</b> 등에서 적응하면 더 좋은 모습을 보일 것&quot;이라고 했다. 이 감독은 '무패행진' 속에서도 경계심을 감추지 않고 있다. 그는 &quot;<b>4월</b>이 첫 번째 '분수령'&quot;이라고 말했다. 경남은 수원 삼성(6일)-성남FC(12일)-김포FC(20일)-서울... ,"Wed, 02 Apr 2025 23:27:00 +0900"
"울진군, 봄철 비산먼지 발생사업장 집중 지도ㆍ점검 실시",http://www.cfnews.kr/news.aspx/96088,http://www.cfnews.kr/news.aspx/96088,울진군은 봄철 미세먼지 저감을 위해 오는 <b>4월</b> 말까지 관내 비산먼지 발생사업장에 대한 집중 지도ㆍ점검을 실시한다. 이번 점검은 강풍 및 건조한 <b>날씨</b>로 비산먼지 발생이 증가하는 봄철을 맞아 대기오염을 예방하고... ,"Wed, 02 Apr 2025 23:02:00 +0900"
"두산 양석환, 시즌 첫 홈런 친 후 팬에게 애도 표시",https://www.jemin.com/news/articleView.html?idxno=794099,https://www.jemin.com/news/articleView.html?idxno=794099,KBO는 최근 야구장에서 일어난 사고로 세상을 떠난 팬을 애도하기 위해 <b>4월</b> 1일부터... 양석환은 아직 타격감이 정상궤도에 오르지 않았지만 <b>날씨</b>가 따뜻해지고 컨디션이 올라오면 더... ,"Wed, 02 Apr 2025 22:50:00 +0900"
닌텐도 '스위치 2' 공개…오픈월드 마리오 카트로 레이싱 혁신,https://www.tokenpost.kr/news/game/233945,https://www.tokenpost.kr/news/game/233945,"닌텐도는 <b>4월</b> 2일(현지시간) 진행된 닌텐도 다이렉트를 통해 스위치 2와 함께 선보일 런칭 타이틀로 마리오... 여기에 시간대 변화와 <b>날씨</b> 시스템이 반영되어, 플레이 환경에 따라 색다른 게임 분위기를 연출한다. 경쟁... ","Wed, 02 Apr 2025 22:46:00 +0900"
개막 7연승 LG 누가 막나→마법사가 막았다… 1이닝 8득점 쾅! 이강철 감...,https://mydaily.co.kr/page/view/2025040221575332061,https://m.sports.naver.com/kbaseball/article/117/0003928669,"<b>4월</b>답지 않게 추운 <b>날씨</b>에도 총 7829명의 관객이 야구장을 찾았다. 이강철 감독은 &quot;선수들 수고 많았고, 쌀쌀한 <b>날씨</b>에 응원 와주신 팬들에게 감사드린다&quot;며 고개를 숙였다.","Wed, 02 Apr 2025 22:31:00 +0900"
"닌텐도 스위치2 동시 출시작, '마리오 카트 월드'",https://www.inven.co.kr/webzine/news/?news=304543,https://m.sports.naver.com/esports/article/442/0000180987,"한국 시간으로 <b>4월</b> 2일 진행된 닌텐도 스위치2 닌텐도 다이렉트에서 런칭 독점 타이틀, 마리오 카트 월드가 함께 발표됐다. 이번 시리즈는 전 세계 다양한 지역을 무대로 하며, 시간대와 <b>날씨</b> 조건에 따라 분위기가... ","Wed, 02 Apr 2025 22:23:00 +0900"
'시즌 첫 홈런' 양석환 &quot;리본 무겁게 느껴져…고인의 명복 빈다&quot;,https://www.yna.co.kr/view/AKR20250402169100007?input=1195m,https://m.sports.naver.com/kbaseball/article/001/0015307050,KBO리그는 <b>4월</b> 1일부터 3일까지를 애도 기간으로 정했다. 3월 29일 창원 NC파크에서 구조물이 떨어지는... 다만 아직 타격감이 정상궤도에 오르지는 않았다&quot;며 &quot;<b>날씨</b>가 따뜻해지고 컨디션이 올라오면 더 좋은 모습 많이... ,"Wed, 02 Apr 2025 22:18:00 +0900"
"김천시, 청명·한식 대비 산불방지 총력 대응",https://view.asiae.co.kr/article/2025040221272217982,https://n.news.naver.com/mnews/article/277/0005571923?sid=102,"최근 강풍과 건조한 <b>날씨</b>로 인해 전국적으로 대형산불이 잇따라 발생하고 있으며, 산불 재난 국가 위기... 또한 청명·한식 당일(<b>4월</b> 4~5일) 에는 산불 발생 시 신속한 대응을 위해 산불전문예방진화대의 비상근무 시간을... ","Wed, 02 Apr 2025 21:32:00 +0900"
안전도 문화다 - 노희용 광주문화재단 대표이사,http://www.kwangju.co.kr/article.php?aid=1743597000782098131,http://www.kwangju.co.kr/article.php?aid=1743597000782098131,<b>날씨</b>가 풀리면서 거리마다 활기가 넘친다. 하지만 그만큼 도로 공사와 건축 공사도 많아졌다. 광주만 해도... 이런 문제를 해결하고자 광주상공회의소는 <b>4월</b>에 산업안전위원회를 발족한다. 기업이 안전을 최우선 가치로... ,"Wed, 02 Apr 2025 21:32:00 +0900"
[알림] 산불 피해 주민에 희망을 전해주세요,https://www.kmib.co.kr/article/view.asp?arcid=1743579571&code=23111111&cp=nv,https://n.news.naver.com/mnews/article/005/0001767293?sid=103,강풍과 건조한 <b>날씨</b>로 산불이 확산해 31명이 사망했고 주택 등 시설 6944곳이 불탔으며 대피 주민이... ◇모금 기간 : 2025년 <b>4월</b> 3일~5월 31일 ◇모금 계좌 : 기업은행 022-077066-01-110 (예금주... ,"Wed, 02 Apr 2025 21:21:00 +0900"
"[<b>날씨</b>] 아침저녁 쌀쌀, 낮엔 포근…수도권 미세먼지",https://news.jtbc.co.kr/article/NB12241113?influxDiv=NAVER,https://n.news.naver.com/mnews/article/437/0000435668?sid=103,<b>4월</b>도 3월 못지 않게 화재가 많이 발생하는 시기인 만큼 불이 나지 않도록 조심 또 조심하시기 바랍니다. 내일도 수도권과 충남 지역은 때때로 먼지 농도가 높아지겠습니다. 호흡기 약하신 분들은 마스크를 착용하시는 게... ,"Wed, 02 Apr 2025 21:21:00 +0900"
[<b>날씨</b>] 밤사이 비 그쳐…3일 수도권·충남 미세먼지 유의,https://news.sbs.co.kr/news/endPage.do?news_id=N1008047292&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001245760?sid=103,"<b>4월</b>로 접어들면서 거리마다 봄기운은 더 짙어지고 있는데요, 일교차는 여전히 10도 이상 크게 벌어져 건강 관리 잘해주셔야겠습니다. 내일 수도권 하늘은 맑아지겠습니다. 서울 낮 기온이 17도로 오늘보다 3도가량이 더... ","Wed, 02 Apr 2025 21:16:00 +0900"
[이슈<b>날씨</b>] 내일 일교차 큰 봄 <b>날씨</b>...한낮 서울·대전·대구 17도,https://www.ytn.co.kr/_ln/0108_202504022113379142,https://n.news.naver.com/mnews/article/052/0002174717?sid=103,"안녕하세요, 이슈<b>날씨</b> 원이다입니다. 오늘은 오후 들면서 곳곳에 약한 봄비가 내렸는데요. 그래도 날이 크게 쌀쌀하진 않았습니다. <b>4월</b>에 접어드니 올해 벚꽃 현황이 궁금하실 텐데요. 우선, 관측목의 한 가지에서 세 송이... ","Wed, 02 Apr 2025 21:13:00 +0900"
"무안군, 산불 진화차량 추가 배치…“골든타임 사수”",https://www.geconomy.co.kr/news/article.html?no=296741,https://www.geconomy.co.kr/news/article.html?no=296741,"무안군은 기존 3대의 산불진화차량을 운영해왔으나, 최근 건조한 <b>날씨</b>와 강풍으로 산불 위험이 커지자... 특히, 청명(<b>4월</b> 4일)과 한식(<b>4월</b> 5일)에는 성묘객 증가에 대비해 주요 등산로 입산을 통제하고, 가두방송 등을... ","Wed, 02 Apr 2025 21:12:00 +0900"
봄 없이 여름?…<b>4월</b> 초부터 '초여름 <b>날씨</b>'에 시민들 벌써 반팔 차림,https://www.kwnews.co.kr/page/view/2025040216520279137,https://n.news.naver.com/mnews/article/087/0001108276?sid=102,"<b>4월</b>이 시작되자마자 기온이 급상승하면서, ‘봄 없는 여름’이 반복되는 것 아니냐는 우려가 커지고 있다.... 매장을 운영하는 50대 A씨는 &quot;<b>날씨</b>가 풀리면서 수요가 있을 것이라고 보고 일찌감치 내놨다&quot;며 &quot;올해 여름도... ","Wed, 02 Apr 2025 21:03:00 +0900"
"울진군, 봄철 비산먼지 발생사업장 집중 지도‧점검",http://www.ksmnews.co.kr/news/view.php?idx=532736,http://www.ksmnews.co.kr/news/view.php?idx=532736,울진군은 봄철 미세먼지 저감을 위해 <b>4월</b> 말까지 지역 내 비산먼지 발생사업장에 대한 집중 지도‧점검을 실시한다. 이번 점검은 강풍 및 건조한 <b>날씨</b>로 비산먼지 발생이 증가하는 봄철을 맞아 대기오염을 예방하고... ,"Wed, 02 Apr 2025 20:47:00 +0900"
한 눈에 보는 광주일보 카드뉴스 - <b>4월</b> 2일,http://www.kwangju.co.kr/article.php?aid=1743594300782144367,http://www.kwangju.co.kr/article.php?aid=1743594300782144367,kwangju.co.kr/article.php?aid=1743592200782128007 ✅KIA 조상우 ‘반전의 <b>4월</b>’ 예고 http://www.kwangju.co.kr/read.php3?aid=1743606000782139011 ✅내일의 <b>날씨</b>,"Wed, 02 Apr 2025 20:46:00 +0900"
"김천시, 청명ㆍ한식 대비 산불방지 총력 대응",http://www.ksmnews.co.kr/news/view.php?idx=532872,http://www.ksmnews.co.kr/news/view.php?idx=532872,"최근 잦은 강풍과 건조한 <b>날씨</b>로 수일간 전국적으로 대형산불이 동시다발적으로 발생하고, 산불 재난 국가... 김천시 관계자는 “<b>4월</b>은 습도가 낮고, 바람이 강하게 부는 등 산불 발생 위험이 매우 큰 시기이므로 산림과... ","Wed, 02 Apr 2025 20:45:00 +0900"
2025년 <b>4월</b> 3일 아침저녁 쌀쌀…대기 건조 주의[오늘의 <b>날씨</b>],https://www.khan.co.kr/article/202504022042035,https://n.news.naver.com/mnews/article/032/0003360819?sid=103,,"Wed, 02 Apr 2025 20:44:00 +0900"
"경남도, 청명·한식 산불 방지 시·군 대책회의",http://www.enewstoday.co.kr/news/articleView.html?idxno=2258753,http://www.enewstoday.co.kr/news/articleView.html?idxno=2258753,"경상남도는 2일 오후 재대본상황실에서 영상회의로 청명·한식(<b>4월</b> 4일·5일) 산불 방지를 위한 시·군... 박명균 경남도 행정부지사는 &quot;봄철 건조한 <b>날씨</b>로 산불이 발생할 경우 대형 산불로 확산할 가능성이 높아, 피해를... ","Wed, 02 Apr 2025 20:40:00 +0900"
"김천시, 청명·한식 대비 산불방지 총력 대응",https://www.idaegu.co.kr/news/articleView.html?idxno=505407,https://www.idaegu.co.kr/news/articleView.html?idxno=505407,"최근 잦은 강풍과 건조한 <b>날씨</b>로 수일간 전국적으로 대형산불이 동시다발적으로 발생하고, 산불 재난 국가... 청명·한식 당일인 <b>4월</b> 4일과 5일(2일간)은 산불 발생 시 신속한 대응을 위해 산불전문예방진화대의 비상근무... ","Wed, 02 Apr 2025 20:34:00 +0900"
[<b>날씨</b>] <b>4월</b> 3일(목) &quot;대체로 구름 많음&quot;,https://www.imaeil.com/page/view/2025040220300301907,https://n.news.naver.com/mnews/article/088/0000939757?sid=102,,"Wed, 02 Apr 2025 20:31:00 +0900"
산불 최다 발생은 '식목일'…식목일 앞당겨야,https://www.dkilbo.com/news/articleView.html?idxno=490234,https://www.dkilbo.com/news/articleView.html?idxno=490234,"오는 5일 토요일로 예정된 식목일을 앞두고 강한 바람과 건조한 <b>날씨</b>가 이어지면서 산불 발생에 우려도... 0%, 241.4㏊)이 뒤를 이었다. 월별로 보면 3월(2346.5㏊)과 <b>4월</b>(1077.9㏊)에 전체 산불의 85.6%가 집중된 것으로 나타났다.","Wed, 02 Apr 2025 20:00:00 +0900"
"창녕군, 산불 예방 위해 산림 및 등산로 입산 통제",https://www.kukinews.com/article/view/kuk202504020244,https://www.kukinews.com/article/view/kuk202504020244,"위해 <b>4월</b>13일까지 ‘봄철 소나무류 이동 특별단속’을 한다. 이번 단속은 관내 소나무류 취급 업체 및 화목... 이번 간식 꾸러미는 협의회 회원들이 떡, 과일, 음료 등을 정성스럽게 준비하여, 건조한 <b>날씨</b>로 산불 발생... ","Wed, 02 Apr 2025 19:58:00 +0900"
